-3.673205103416066208e-06,0.000000000000000000e+00,-9.999999999932537298e-01,1.344999999999999973e+00,7.346410206594026373e-06,-9.999999999730149192e-01,-2.698487146269998782e-11,0.000000000000000000e+00,-9.999999999662688710e-01,-7.346410206643587118e-06,3.673205103305043906e-06,1.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.673205103416066208e-06,0.000000000000000000e+00,-9.999999999932537298e-01,1.345000225450675879e+00,7.346410206594026373e-06,-9.999999999730149192e-01,-2.698487146269998782e-11,0.000000000000000000e+00,-9.999999999662688710e-01,-7.346410206643587118e-06,3.673205103305043906e-06,1.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.673205103416066208e-06,0.000000000000000000e+00,-9.999999999932537298e-01,1.345000901802703597e+00,7.346410206594026373e-06,-9.999999999730149192e-01,-2.698487146269998782e-11,0.000000000000000000e+00,-9.999999999662688710e-01,-7.346410206643587118e-06,3.673205103305043906e-06,1.620000000000000329e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.673205103416066208e-06,0.000000000000000000e+00,-9.999999999932537298e-01,1.345002029056083126e+00,7.346410206594026373e-06,-9.999999999730149192e-01,-2.698487146269998782e-11,0.000000000000000000e+00,-9.999999999662688710e-01,-7.346410206643587118e-06,3.673205103305043906e-06,1.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.673205103416066208e-06,0.000000000000000000e+00,-9.999999999932537298e-01,1.345003607210814467e+00,7.346410206594026373e-06,-9.999999999730149192e-01,-2.698487146269998782e-11,0.000000000000000000e+00,-9.999999999662688710e-01,-7.346410206643587118e-06,3.673205103305043906e-06,1.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.673205103416066208e-06,0.000000000000000000e+00,-9.999999999932537298e-01,1.345005636266897397e+00,7.346410206594026373e-06,-9.999999999730149192e-01,-2.698487146269998782e-11,0.000000000000000000e+00,-9.999999999662688710e-01,-7.346410206643587118e-06,3.673205103305043906e-06,1.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.673205103416066208e-06,0.000000000000000000e+00,-9.999999999932537298e-01,1.345008116224332362e+00,7.346410206594026373e-06,-9.999999999730149192e-01,-2.698487146269998782e-11,0.000000000000000000e+00,-9.999999999662688710e-01,-7.346410206643587118e-06,3.673205103305043906e-06,1.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.673205103416066208e-06,0.000000000000000000e+00,-9.999999999932537298e-01,1.345011047083119138e+00,7.346410206594026373e-06,-9.999999999730149192e-01,-2.698487146269998782e-11,0.000000000000000000e+00,-9.999999999662688710e-01,-7.346410206643587118e-06,3.673205103305043906e-06,1.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.673205103416066208e-06,0.000000000000000000e+00,-9.999999999932537298e-01,1.345014428843257503e+00,7.346410206594026373e-06,-9.999999999730149192e-01,-2.698487146269998782e-11,0.000000000000000000e+00,-9.999999999662688710e-01,-7.346410206643587118e-06,3.673205103305043906e-06,1.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.673205103416066208e-06,0.000000000000000000e+00,-9.999999999932537298e-01,1.345018261504747903e+00,7.346410206594026373e-06,-9.999999999730149192e-01,-2.698487146269998782e-11,0.000000000000000000e+00,-9.999999999662688710e-01,-7.346410206643587118e-06,3.673205103305043906e-06,1.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.673205103416066208e-06,0.000000000000000000e+00,-9.999999999932537298e-01,1.345022545067590114e+00,7.346410206594026373e-06,-9.999999999730149192e-01,-2.698487146269998782e-11,0.000000000000000000e+00,-9.999999999662688710e-01,-7.346410206643587118e-06,3.673205103305043906e-06,1.620000000000000329e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.673205103416066208e-06,0.000000000000000000e+00,-9.999999999932537298e-01,1.345027279531783915e+00,7.346410206594026373e-06,-9.999999999730149192e-01,-2.698487146269998782e-11,0.000000000000000000e+00,-9.999999999662688710e-01,-7.346410206643587118e-06,3.673205103305043906e-06,1.619999999999999885e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.673205103416066208e-06,0.000000000000000000e+00,-9.999999999932537298e-01,1.345032464897329749e+00,7.346410206594026373e-06,-9.999999999730149192e-01,-2.698487146269998782e-11,0.000000000000000000e+00,-9.999999999662688710e-01,-7.346410206643587118e-06,3.673205103305043906e-06,1.619999999999999885e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.673205103416066208e-06,0.000000000000000000e+00,-9.999999999932537298e-01,1.345038101164227173e+00,7.346410206594026373e-06,-9.999999999730149192e-01,-2.698487146269998782e-11,0.000000000000000000e+00,-9.999999999662688710e-01,-7.346410206643587118e-06,3.673205103305043906e-06,1.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.673205103416066208e-06,0.000000000000000000e+00,-9.999999999932537298e-01,1.345044188332476631e+00,7.346410206594026373e-06,-9.999999999730149192e-01,-2.698487146269998782e-11,0.000000000000000000e+00,-9.999999999662688710e-01,-7.346410206643587118e-06,3.673205103305043906e-06,1.619999999999999885e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.673205103416066208e-06,0.000000000000000000e+00,-9.999999999932537298e-01,1.345050726402077901e+00,7.346410206594026373e-06,-9.999999999730149192e-01,-2.698487146269998782e-11,0.000000000000000000e+00,-9.999999999662688710e-01,-7.346410206643587118e-06,3.673205103305043906e-06,1.620000000000000329e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.673205103416066208e-06,0.000000000000000000e+00,-9.999999999932537298e-01,1.345057715373030538e+00,7.346410206594026373e-06,-9.999999999730149192e-01,-2.698487146269998782e-11,0.000000000000000000e+00,-9.999999999662688710e-01,-7.346410206643587118e-06,3.673205103305043906e-06,1.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
