0,-0.10304,-0.25738,0.053679,-0.42144,2.6253
0,-0.072504,-0.23918,0.060022,-0.41513,2.6263
0,-0.072643,-0.2393,0.059983,-0.41516,2.6263
0,-0.070646,-0.23831,0.060353,-0.41479,2.6263
0,-0.068875,-0.23709,0.060735,-0.4144,2.6264
0,-0.066635,-0.23576,0.061184,-0.41394,2.6265
0,-0.064633,-0.23475,0.061552,-0.41356,2.6266
0,-0.06245,-0.23371,0.061945,-0.41316,2.6266
0,-0.060824,-0.23291,0.062243,-0.41285,2.6267
0,-0.058779,-0.23198,0.062604,-0.41248,2.6268
0,-0.056685,-0.23094,0.062986,-0.41209,2.6269
0,-0.054498,-0.22988,0.063379,-0.41169,2.6269
0,-0.052972,-0.22928,0.063631,-0.41143,2.627
0,-0.050793,-0.22805,0.064061,-0.411,2.6271
0,-0.04865,-0.22684,0.064485,-0.41057,2.6271
0,-0.0464,-0.2256,0.064922,-0.41013,2.6272
0,-0.044344,-0.22465,0.065287,-0.40976,2.6273
0,-0.042508,-0.22346,0.065678,-0.40938,2.6274
0,-0.040532,-0.22257,0.066026,-0.40903,2.6275
0,-0.038318,-0.22135,0.066459,-0.40859,2.6275
0,-0.036265,-0.22027,0.066851,-0.4082,2.6276
0,-0.034471,-0.21912,0.067234,-0.40783,2.6277
0,-0.032478,-0.21827,0.067579,-0.40748,2.6277
0,-0.030234,-0.21707,0.068013,-0.40706,2.6278
0,-0.028055,-0.21587,0.068439,-0.40663,2.6279
0,-0.026459,-0.21512,0.068728,-0.40635,2.628
0,-0.024286,-0.21392,0.069157,-0.40593,2.628
0,-0.022121,-0.21273,0.069583,-0.40551,2.6281
0,-0.01997,-0.21155,0.070004,-0.40509,2.6282
0,-0.018401,-0.21076,0.070295,-0.4048,2.6283
0,-0.016379,-0.20962,0.070697,-0.40441,2.6284
0,-0.014325,-0.20864,0.071074,-0.40404,2.6284
0,-0.012507,-0.20744,0.071467,-0.40366,2.6285
0,-0.010538,-0.20647,0.071835,-0.4033,2.6286
0,-0.008347,-0.20517,0.072285,-0.40286,2.6287
