-0.031054,-0.10409,-0.25823,0.052564,-0.42166,1.5784
-0.02798,-0.13454,-0.27584,0.046414,-0.42797,1.5775
-0.024823,-0.16506,-0.293,0.04036,-0.43432,1.5766
-0.021579,-0.19563,-0.30971,0.034394,-0.44071,1.5757
-0.018245,-0.22626,-0.32595,0.028509,-0.44714,1.5748
-0.014818,-0.25694,-0.34172,0.022697,-0.45362,1.5739
-0.011293,-0.28766,-0.35702,0.016952,-0.46014,1.5731
-0.0076672,-0.31841,-0.37183,0.011264,-0.46671,1.5723
-0.0039368,-0.34919,-0.38616,0.0056252,-0.47332,1.5715
0,-0.38,-0.4,0,-0.48,1.5708
