2.065576,-0.170217,0.857595
2.065394,-0.170185,0.858102
2.065157,-0.170158,0.858115
2.064956,-0.170127,0.858492
2.064736,-0.170100,0.858596
2.064496,-0.170072,0.858655
2.064279,-0.170044,0.858819
2.064059,-0.170015,0.859029
2.063838,-0.169986,0.859217
2.063604,-0.169959,0.859274
2.063362,-0.169933,0.859257
2.063131,-0.169906,0.859320
2.062932,-0.169876,0.859628
2.062747,-0.169844,0.860129
2.062560,-0.169813,0.860554
2.062340,-0.169784,0.860765
2.062118,-0.169756,0.860900
2.061887,-0.169729,0.860963
2.061631,-0.169705,0.860792
2.061389,-0.169677,0.860844
2.061168,-0.169648,0.861017
2.060983,-0.169618,0.861449
2.060816,-0.169585,0.862041
2.060580,-0.169558,0.862075
2.060314,-0.169535,0.861810
2.060080,-0.169508,0.861866
2.059895,-0.169475,0.862367
2.059739,-0.169444,0.862985
2.059518,-0.169415,0.863158
2.059282,-0.169388,0.863192
2.059052,-0.169361,0.863255
2.058832,-0.169333,0.863412
2.058612,-0.169307,0.863500
2.058379,-0.169279,0.863556
2.058143,-0.169251,0.863659
2.057930,-0.169222,0.863867
2.057758,-0.169193,0.864293
2.057581,-0.169163,0.864760
2.057327,-0.169137,0.864664
2.057084,-0.169110,0.864679
2.056895,-0.169080,0.865067
2.056701,-0.169049,0.865442
2.056478,-0.169022,0.865539
2.056254,-0.168995,0.865652
2.056032,-0.168967,0.865787
2.055808,-0.168940,0.865900
2.055585,-0.168913,0.865998
2.055357,-0.168887,0.866013
2.055128,-0.168858,0.866167
2.054916,-0.168832,0.866290
2.054687,-0.168803,0.866428
2.054486,-0.168774,0.866699
2.054269,-0.168746,0.866863
2.054045,-0.168719,0.866976
2.053874,-0.168689,0.867455
2.053668,-0.168660,0.867713
2.053461,-0.168632,0.867918
2.053244,-0.168605,0.868066
2.053022,-0.168577,0.868201
2.052811,-0.168550,0.868362
2.052581,-0.168523,0.868425
2.052370,-0.168496,0.868586
2.052166,-0.168465,0.868903
2.051936,-0.168438,0.868966
2.051737,-0.168408,0.869312
2.051579,-0.168377,0.869893
2.051354,-0.168349,0.870037
2.051105,-0.168322,0.870024
2.050873,-0.168294,0.870117
2.050653,-0.168266,0.870275
2.050438,-0.168238,0.870445
2.050207,-0.168210,0.870523
2.049981,-0.168182,0.870667
2.049763,-0.168153,0.870862
2.049541,-0.168126,0.870981
2.049315,-0.168097,0.871141
2.049110,-0.168068,0.871422
2.048912,-0.168040,0.871646
2.048702,-0.168011,0.871913
2.048509,-0.167981,0.872272
2.048300,-0.167952,0.872508
2.048061,-0.167925,0.872552
2.047840,-0.167898,0.872671
2.047610,-0.167869,0.872787
2.047393,-0.167843,0.872882
2.047177,-0.167813,0.873136
2.046943,-0.167786,0.873208
2.046723,-0.167758,0.873365
2.046534,-0.167729,0.873700
2.046314,-0.167701,0.873857
2.046087,-0.167673,0.873979
2.045882,-0.167645,0.874206
2.045678,-0.167616,0.874471
2.045480,-0.167587,0.874748
2.045259,-0.167559,0.874921
2.045037,-0.167532,0.875003
2.044825,-0.167503,0.875248
2.044622,-0.167475,0.875481
2.044385,-0.167447,0.875547
2.044144,-0.167420,0.875568
2.043914,-0.167393,0.875631
2.043777,-0.167364,0.876225
2.043581,-0.167334,0.876578
