1.491201,-0.301986,0.798787
1.491209,-0.301987,0.799022
1.491255,-0.301991,0.799234
1.491306,-0.301996,0.799438
1.491403,-0.302006,0.799624
1.491580,-0.302025,0.799750
1.491677,-0.302035,0.799937
1.491654,-0.302032,0.800193
1.491624,-0.302028,0.800450
1.491656,-0.302031,0.800665
1.491721,-0.302038,0.800866
1.491875,-0.302054,0.801018
1.492156,-0.302083,0.801100
1.492310,-0.302099,0.801253
1.492318,-0.302100,0.801488
1.492259,-0.302093,0.801744
1.492253,-0.302092,0.801981
1.492410,-0.302109,0.802148
1.492618,-0.302130,0.802253
1.492825,-0.302152,0.802387
1.492941,-0.302164,0.802562
1.492987,-0.302168,0.802774
1.493103,-0.302180,0.802949
1.493256,-0.302196,0.803095
1.493314,-0.302202,0.803297
1.493323,-0.302203,0.803539
1.493411,-0.302211,0.803713
1.493389,-0.302209,0.803976
1.493330,-0.302202,0.804232
1.493434,-0.302213,0.804417
1.493583,-0.302228,0.804578
1.493767,-0.302247,0.804703
1.493936,-0.302265,0.804860
1.494033,-0.302275,0.805046
1.494001,-0.302271,0.805296
1.494066,-0.302278,0.805497
1.494175,-0.302289,0.805674
1.494220,-0.302293,0.805879
1.494284,-0.302300,0.806080
1.494440,-0.302316,0.806239
1.494498,-0.302322,0.806442
1.494480,-0.302320,0.806689
1.494629,-0.302335,0.806850
1.494884,-0.302362,0.806945
1.495021,-0.302376,0.807116
1.495065,-0.302380,0.807321
1.495080,-0.302381,0.807554
1.495017,-0.302374,0.807826
1.495017,-0.302374,0.808055
1.495102,-0.302383,0.808251
1.495229,-0.302396,0.808410
1.495364,-0.302410,0.808574
1.495469,-0.302421,0.808766
1.495598,-0.302434,0.808931
1.495681,-0.302442,0.809121
1.495797,-0.302454,0.809296
1.496035,-0.302479,0.809409
1.496202,-0.302496,0.809551
1.496177,-0.302493,0.809800
1.496158,-0.302491,0.810041
1.496231,-0.302498,0.810247
1.496287,-0.302504,0.810443
1.496258,-0.302501,0.810707
1.496325,-0.302507,0.810914
1.496439,-0.302519,0.811083
1.496610,-0.302537,0.811246
1.496822,-0.302559,0.811372
1.496998,-0.302577,0.811527
1.497116,-0.302589,0.811709
1.497245,-0.302603,0.811881
1.497293,-0.302607,0.812100
1.496961,-0.302572,0.812509
1.496816,-0.302556,0.812827
1.497258,-0.302603,0.812831
1.497460,-0.302624,0.812973
1.497454,-0.302623,0.813211
1.497342,-0.302610,0.813515
1.497459,-0.302622,0.813697
1.497506,-0.302627,0.813916
1.497482,-0.302624,0.814165
1.497618,-0.302638,0.814335
1.498089,-0.302688,0.814340
1.498212,-0.302701,0.814514
1.497971,-0.302675,0.814882
1.498480,-0.302728,0.814864
1.498406,-0.302720,0.815145
1.498189,-0.302697,0.815493
1.498267,-0.302704,0.815691
1.498455,-0.302724,0.815836
1.498560,-0.302735,0.816028
1.498682,-0.302747,0.816195
1.498710,-0.302750,0.816425
1.498437,-0.302721,0.816807
1.498559,-0.302733,0.816981
1.499146,-0.302795,0.816925
1.499335,-0.302815,0.817077
1.499485,-0.302830,0.817245
1.499629,-0.302845,0.817414
1.499805,-0.302864,0.817569
1.499871,-0.302870,0.817777
1.499705,-0.302852,0.818099
1.499495,-0.302830,0.818446
1.498850,-0.302761,0.818988
1.498204,-0.302692,0.819558
1.498038,-0.302674,0.819881
1.497969,-0.302666,0.820154
1.498548,-0.302727,0.820099
1.499594,-0.302838,0.819828
1.499989,-0.302879,0.819878
1.500184,-0.302900,0.820022
1.500920,-0.302977,0.819898
1.501200,-0.303007,0.820008
1.501182,-0.303005,0.820256
1.501233,-0.303010,0.820460
1.500392,-0.302920,0.821116
1.500497,-0.302931,0.821308
1.482204,-0.300987,0.830445
1.501808,-0.303069,0.821144
1.501622,-0.303049,0.821471
1.500716,-0.302952,0.822155
1.499653,-0.302839,0.822910
1.500352,-0.302913,0.822815
1.499534,-0.302826,0.823444
1.499657,-0.302838,0.823618
1.500162,-0.302892,0.823616
1.500771,-0.302956,0.823569
1.500972,-0.302977,0.823704
1.500562,-0.302933,0.824151
1.500429,-0.302919,0.824460
1.477644,-0.300498,0.835594
1.500822,-0.302959,0.824761
1.501341,-0.303014,0.824755
1.501561,-0.303037,0.824886
1.501353,-0.303015,0.825240
1.480540,-0.300804,0.835349
1.501894,-0.303071,0.825473
1.482461,-0.301007,0.834909
1.472065,-0.299902,0.840076
1.477608,-0.300491,0.837672
1.505221,-0.303423,0.824877
1.504928,-0.303392,0.825270
1.504018,-0.303295,0.825941
1.502986,-0.303185,0.826667
1.502637,-0.303147,0.827066
1.502571,-0.303140,0.827352
1.502832,-0.303167,0.827474
1.504506,-0.303344,0.826945
1.505304,-0.303429,0.826814
1.506072,-0.303510,0.826711
1.506118,-0.303514,0.826923
1.505881,-0.303489,0.827275
1.484282,-0.301195,0.837506
1.505013,-0.303396,0.828174
1.504225,-0.303312,0.828782
1.503794,-0.303266,0.829227
1.503389,-0.303222,0.829659
1.503090,-0.303190,0.830025
1.503698,-0.303254,0.830000
1.504321,-0.303320,0.829951
1.504397,-0.303328,0.830170
1.504679,-0.303357,0.830288
1.505524,-0.303447,0.830147
1.505929,-0.303489,0.830209
1.506801,-0.303581,0.830055
1.507420,-0.303647,0.830020
1.507345,-0.303638,0.830301
1.506907,-0.303592,0.830748
1.506545,-0.303553,0.831149
1.507140,-0.303616,0.831134
1.507765,-0.303681,0.831091
1.507802,-0.303685,0.831326
1.508121,-0.303719,0.831421
1.508619,-0.303771,0.831449
1.508486,-0.303756,0.831757
1.508578,-0.303766,0.831952
1.508549,-0.303762,0.832216
1.508754,-0.303784,0.832372
1.487214,-0.301497,0.842182
1.486650,-0.301436,0.842670
1.510356,-0.303953,0.832403
1.509702,-0.303883,0.832939
1.509438,-0.303854,0.833298
1.509096,-0.303818,0.833694
1.509527,-0.303863,0.833744
1.510279,-0.303943,0.833666
1.510400,-0.303955,0.833861
1.509946,-0.303906,0.834297
1.509311,-0.303839,0.834822
1.509279,-0.303835,0.835073
1.510619,-0.303977,0.834745
1.510212,-0.303933,0.835170
1.478787,-0.300597,0.849112
1.509380,-0.303844,0.836032
1.508339,-0.303733,0.836724
1.473328,-0.300016,0.852171
1.484567,-0.301209,0.847508
1.509511,-0.303856,0.836971
1.509130,-0.303815,0.837383
1.508743,-0.303774,0.837804
1.509318,-0.303835,0.837793
1.509799,-0.303885,0.837846
1.510168,-0.303924,0.837937
1.486712,-0.301434,0.848208
1.509575,-0.303860,0.838690
1.509828,-0.303887,0.838835
1.511083,-0.304019,0.838547
1.483132,-0.301053,0.850664
1.512195,-0.304137,0.838584
1.484001,-0.301144,0.850761
1.484490,-0.301196,0.850784
1.510991,-0.304008,0.839835
1.510303,-0.303934,0.840379
1.509895,-0.303891,0.840798
1.510284,-0.303931,0.840885
1.510530,-0.303957,0.841032
1.510229,-0.303925,0.841391
1.509771,-0.303876,0.841842
1.509447,-0.303841,0.842221
1.486829,-0.301440,0.851885
1.511245,-0.304031,0.841972
1.511819,-0.304092,0.841990
1.511796,-0.304089,0.842246
1.510138,-0.303912,0.843180
1.510004,-0.303898,0.843482
1.510901,-0.303993,0.843350
1.510900,-0.303992,0.843608
1.510798,-0.303981,0.843896
1.510534,-0.303952,0.844254
1.510230,-0.303920,0.844628
1.510226,-0.303919,0.844873
1.510471,-0.303945,0.845020
1.511875,-0.304093,0.844692
1.511684,-0.304072,0.845028
1.510947,-0.303994,0.845575
1.511009,-0.304000,0.845798
1.491709,-0.301952,0.853837
1.489084,-0.301673,0.855140
1.509641,-0.303854,0.847085
1.491882,-0.301969,0.854473
1.489961,-0.301765,0.855472
