1.781891,0.054973,0.751169
1.780938,0.057869,0.752510
1.780893,0.057985,0.752832
1.780467,0.059265,0.753580
1.780308,0.059727,0.754049
1.780254,0.059868,0.754387
1.779719,0.061483,0.755268
1.779300,0.062743,0.756015
1.778747,0.064389,0.757187
1.778655,0.064646,0.757565
1.778225,0.065939,0.758315
1.778144,0.066165,0.758676
1.777175,0.069087,0.760301
1.777252,0.068826,0.760493
1.777078,0.069336,0.760959
1.776722,0.070403,0.761623
1.776580,0.070817,0.762045
1.776262,0.071768,0.762662
1.776188,0.071973,0.763020
1.776199,0.071914,0.763282
1.775713,0.073382,0.764091
1.775560,0.073827,0.764531
1.775341,0.074475,0.765032
1.775064,0.075303,0.765601
1.774807,0.076067,0.766143
1.774720,0.076311,0.766520
1.774472,0.077049,0.767052
1.774219,0.077800,0.767592
1.774089,0.078175,0.767996
1.773937,0.078621,0.768435
1.773758,0.079145,0.768889
1.773423,0.080149,0.769511
1.773315,0.080460,0.769887
1.773287,0.080523,0.770196
1.773076,0.081146,0.770674
1.772830,0.081878,0.771206
1.772430,0.083084,0.771876
1.772376,0.083226,0.772207
1.772338,0.083323,0.772513
1.772030,0.084243,0.773098
1.771939,0.084502,0.773462
1.771847,0.084762,0.773812
1.771508,0.085779,0.774436
1.771458,0.085909,0.774744
1.771422,0.085999,0.775056
1.771269,0.086447,0.775467
1.771018,0.087192,0.776000
1.770749,0.087998,0.776525
1.770573,0.088516,0.776978
1.770525,0.088639,0.777286
1.770535,0.088588,0.777534
1.770162,0.089710,0.778182
1.770081,0.089937,0.778529
1.770053,0.090002,0.778817
1.769815,0.090710,0.779318
1.769632,0.091249,0.779759
1.769619,0.091268,0.780036
1.769529,0.091522,0.780385
1.769393,0.091918,0.780784
1.769198,0.092496,0.781236
1.768820,0.093634,0.781865
1.768773,0.093757,0.782173
1.768764,0.093764,0.782441
1.768738,0.093823,0.782721
1.768453,0.094674,0.783265
1.768332,0.095025,0.783645
1.768249,0.095259,0.783992
1.768020,0.095941,0.784476
1.767900,0.096285,0.784856
1.767830,0.096481,0.785185
1.767738,0.096740,0.785542
1.767638,0.097026,0.785902
1.767406,0.097715,0.786387
1.767268,0.098118,0.786786
1.767166,0.098410,0.787146
1.767066,0.098697,0.787499
1.766959,0.099002,0.787868
1.766878,0.099230,0.788207
1.766704,0.099744,0.788632
1.766586,0.100082,0.789004
1.766501,0.100323,0.789345
1.766229,0.101136,0.789864
1.766150,0.101358,0.790196
1.766143,0.101358,0.790463
1.766096,0.101482,0.790764
1.765932,0.101964,0.791178
1.765756,0.102485,0.791597
1.765704,0.102622,0.791906
1.765589,0.102954,0.792278
1.765455,0.103346,0.792648
1.765346,0.103659,0.793010
1.765324,0.103705,0.793289
1.765266,0.103861,0.793608
1.765069,0.104447,0.794047
1.764951,0.104786,0.794412
1.764904,0.104911,0.794706
1.764726,0.105438,0.795132
1.764547,0.105968,0.795538
1.764491,0.106117,0.795855
1.764475,0.106144,0.796125
1.764428,0.106268,0.796426
1.764254,0.106784,0.796830
1.764115,0.107189,0.797209
1.764072,0.107300,0.797509
1.763925,0.107731,0.797897
