0,-0.7292,0.5,-1.5,0.5,0
0.047322,-0.68048,0.56982,-1.5221,0.46912,-0.0055524
0.085708,-0.59908,0.61337,-1.5542,0.43589,-0.011767
0.1158,-0.48744,0.62939,-1.597,0.3993,-0.018805
0.13897,-0.35014,0.61738,-1.651,0.35916,-0.026659
0.15675,-0.19316,0.57758,-1.7152,0.31641,-0.035095
0.13321,-0.14786,0.548,-1.7147,0.31259,-0.035543
0.11029,-0.10226,0.51727,-1.716,0.30829,-0.036128
0.088057,-0.056607,0.48558,-1.7189,0.30357,-0.036834
0.066505,-0.010916,0.4529,-1.7234,0.29847,-0.037652
0.045614,0.034798,0.41921,-1.7292,0.293,-0.038573
0.045868,0.034673,0.41934,-1.7293,0.29297,-0.038583
0.045881,0.034673,0.41934,-1.7293,0.29296,-0.038584
0.04552,0.037123,0.41754,-1.7303,0.29246,-0.038687
0.044373,0.045499,0.41135,-1.7335,0.29072,-0.039048
0.043615,0.056949,0.40225,-1.7356,0.28826,-0.039677
0.042733,0.066219,0.395,-1.7373,0.28638,-0.040178
0.041699,0.077203,0.38645,-1.7393,0.28416,-0.040768
0.040604,0.088991,0.3773,-1.7413,0.2818,-0.0414
0.039719,0.098671,0.36979,-1.743,0.27988,-0.041919
0.038661,0.11036,0.36075,-1.7451,0.27757,-0.042543
0.03743,0.12419,0.35008,-1.7475,0.27485,-0.043281
0.036337,0.13671,0.34041,-1.7496,0.27241,-0.043949
0.035174,0.15022,0.32997,-1.7519,0.26979,-0.04467
0.034253,0.16114,0.32151,-1.7538,0.26769,-0.045254
0.033301,0.17256,0.31266,-1.7557,0.2655,-0.045865
0.032327,0.18444,0.30343,-1.7577,0.26324,-0.046502
0.031297,0.19716,0.29349,-1.7599,0.26083,-0.047187
0.030272,0.21008,0.28337,-1.762,0.25839,-0.047884
0.029212,0.22365,0.27267,-1.7643,0.25585,-0.04862
0.028241,0.23632,0.2626,-1.7664,0.25349,-0.049312
0.027328,0.24845,0.25292,-1.7684,0.25124,-0.049977
0.026407,0.26085,0.24294,-1.7705,0.24895,-0.050661
0.025619,0.27166,0.23417,-1.7723,0.24696,-0.051261
0.024785,0.28325,0.22471,-1.7743,0.24484,-0.051908
0.024022,0.29401,0.21585,-1.7761,0.24288,-0.052513
0.023154,0.30643,0.20555,-1.7782,0.24063,-0.053216
0.02235,0.31814,0.19573,-1.7801,0.23851,-0.053884
0.013181,0.33465,0.12976,-1.3034,0.20564,-0.28348
0.011869,0.34392,0.12226,-1.3048,0.2024,-0.28405
0.010692,0.35478,0.1134,-1.3064,0.19852,-0.28473
0.0096203,0.36475,0.10516,-1.3079,0.19494,-0.28535
0.0085577,0.37472,0.096841,-1.3094,0.19137,-0.28598
0.0075203,0.38453,0.088572,-1.3109,0.18786,-0.2866
0.0063383,0.39578,0.078986,-1.3125,0.18383,-0.28732
0.0052303,0.40641,0.069802,-1.3141,0.18002,-0.28801
0.0042972,0.41543,0.061917,-1.3155,0.17679,-0.2886
0.0033516,0.42463,0.053801,-1.3168,0.17349,-0.2892
0.0024912,0.43305,0.046291,-1.3181,0.17047,-0.28976
0.0015996,0.44183,0.038395,-1.3194,0.16732,-0.29035
0.00070997,0.45064,0.030386,-1.3206,0.16416,-0.29094
-5.4365e-05,0.45826,0.023392,-1.3218,0.16143,-0.29145
-0.0010548,0.4683,0.01412,-1.3232,0.15783,-0.29213
-0.0020736,0.47859,0.0044909,-1.3247,0.15413,-0.29284
-0.0031775,0.48983,-0.0061341,-1.3264,0.1501,-0.29362
-0.0041663,0.49998,-0.015847,-1.3278,0.14646,-0.29432
-0.0052417,0.51108,-0.026587,-1.3294,0.14247,-0.2951
-0.0062968,0.52206,-0.037333,-1.331,0.13853,-0.29588
-0.0074257,0.53388,-0.049038,-1.3327,0.13428,-0.29673
-0.0084183,0.54436,-0.059543,-1.3342,0.13052,-0.29749
-0.0095384,0.55624,-0.071582,-1.3359,0.12625,-0.29835
-0.01061,0.56769,-0.083332,-1.3375,0.12214,-0.2992
-0.0056448,0.58578,-0.11497,-1.21,0.14497,-0.34491
-0.0068532,0.59622,-0.12568,-1.2116,0.1403,-0.34571
-0.0081021,0.60738,-0.13725,-1.2132,0.13529,-0.34656
-0.0091176,0.6165,-0.14681,-1.2146,0.13119,-0.34726
-0.010244,0.62665,-0.15755,-1.2161,0.12664,-0.34805
-0.011373,0.63685,-0.16846,-1.2176,0.12206,-0.34885
-0.0049167,0.65368,-0.19487,-1.1615,0.14977,-0.38232
-0.0061847,0.66364,-0.20559,-1.1631,0.14469,-0.38313
-0.0076353,0.67539,-0.21839,-1.1649,0.13868,-0.38409
-0.004761,0.68765,-0.23614,-1.1424,0.15049,-0.39117
-0.0061626,0.69655,-0.24614,-1.1439,0.14567,-0.39192
-0.0073952,0.7061,-0.25681,-1.1454,0.14049,-0.39273
-0.0047419,0.71966,-0.2756,-1.1339,0.15179,-0.39891
-0.0058954,0.72795,-0.28508,-1.1353,0.14706,-0.39963
-0.0048577,0.738,-0.29762,-1.1517,0.15018,-0.37318
-0.0049145,0.74594,-0.3072,-1.1641,0.14878,-0.35092
-0.0048517,0.75447,-0.31739,-1.1716,0.1485,-0.34629
-0.0049782,0.764,-0.32873,-1.1978,0.1468,-0.3048
-0.0052023,0.77165,-0.33793,-1.2115,0.14482,-0.28381
-0.0052531,0.779,-0.34683,-1.2234,0.14435,-0.2723
-0.0053762,0.78548,-0.35457,-1.2386,0.14315,-0.25424
-0.0047947,0.79334,-0.36391,-1.2555,0.1439,-0.24429
-0.0054092,0.79985,-0.37158,-1.2794,0.14121,-0.20887
-0.0056734,0.80612,-0.37917,-1.2839,0.13991,-0.21625
-0.0058459,0.81312,-0.38752,-1.315,0.13773,-0.17096
-0.0059016,0.82021,-0.39599,-1.3527,0.13647,-0.11841
-0.0063682,0.82696,-0.40412,-1.3727,0.1344,-0.099642
-0.0063197,0.83315,-0.41174,-1.3818,0.13426,-0.10148
-0.0059679,0.84073,-0.42091,-1.409,0.13497,-0.076719
-0.0066372,0.84732,-0.42903,-1.4128,0.13197,-0.092627
-0.0060925,0.85472,-0.43807,-1.4357,0.13369,-0.080914
-0.0067934,0.8609,-0.44554,-1.4492,0.13058,-0.082787
-0.006779,0.86753,-0.45372,-1.4652,0.13035,-0.081029
-0.0067372,0.87482,-0.46277,-1.481,0.13025,-0.0842
-0.006737,0.88216,-0.4717,-1.5045,0.13,-0.078702
-0.0068891,0.89,-0.48142,-1.5246,0.12928,-0.079636
-0.0078564,0.89718,-0.49048,-1.5459,0.12546,-0.080606
-0.0071457,0.90587,-0.50118,-1.5787,0.12812,-0.062574
-0.0070037,0.91353,-0.51053,-1.6151,0.12873,-0.028408
-0.0076973,0.92182,-0.52116,-1.6398,0.12649,-0.02718
-0.0076973,0.92182,-0.52116,-1.6398,0.12649,-0.02718
-0.0076973,0.92182,-0.52116,-1.6398,0.12649,-0.02718
-0.0082394,0.9214,-0.52067,-1.6379,0.1243,-0.029853
