0,-0.7292,0.5,-1.5,0.5,-1
0.077398,-0.87065,0.68377,-1.4732,0.48331,-1.0043
0.10078,-0.82936,0.74245,-1.4766,0.4651,-1.0079
0.12044,-0.7597,0.78045,-1.4888,0.44446,-1.0116
0.13629,-0.66151,0.79606,-1.5103,0.42085,-1.0158
0.14872,-0.53681,0.78827,-1.5408,0.39419,-1.0202
0.15744,-0.48664,0.7621,-1.5631,0.38098,-1.0222
0.16603,-0.43591,0.73417,-1.5854,0.3681,-1.0242
0.17441,-0.38505,0.7048,-1.6074,0.35571,-1.026
0.1826,-0.33416,0.67404,-1.629,0.34381,-1.0278
-0.067715,-0.27939,0.67251,-1.1233,-0.21042,-1.506
-0.032591,-0.12103,0.52589,-1.3499,-0.14076,-1.2748
-0.030553,-0.10383,0.48036,-1.9267,-0.1414,-0.67305
-0.028926,-0.095012,0.47427,-1.9256,-0.13889,-0.67251
-0.027759,-0.086199,0.46827,-1.9246,-0.13624,-0.67198
-0.026606,-0.077417,0.4623,-1.9236,-0.13362,-0.67145
-0.025469,-0.068665,0.45636,-1.9226,-0.13102,-0.67093
-0.024348,-0.059943,0.45045,-1.9216,-0.12845,-0.67041
-0.023242,-0.051251,0.44456,-1.9206,-0.1259,-0.66989
-0.022151,-0.042586,0.4387,-1.9197,-0.12337,-0.66937
-0.021075,-0.033948,0.43285,-1.9187,-0.12087,-0.66886
-0.020013,-0.025336,0.42702,-1.9178,-0.11839,-0.66835
-0.018965,-0.016748,0.42121,-1.9169,-0.11592,-0.66785
-0.01793,-0.008184,0.41541,-1.916,-0.11348,-0.66734
-0.016908,0.0003571,0.40961,-1.9151,-0.11105,-0.66684
-0.026276,0.032269,0.32981,-2.4802,-0.20931,-0.12156
-0.025258,0.040219,0.32537,-2.4793,-0.20546,-0.12106
-0.024249,0.048157,0.32091,-2.4785,-0.20162,-0.12056
-0.02325,0.056087,0.31644,-2.4777,-0.1978,-0.12007
-0.022258,0.06401,0.31196,-2.4769,-0.194,-0.11957
-0.021275,0.071927,0.30745,-2.476,-0.19021,-0.11908
