0,-0.7292,0.5,-1.5,0.5,2
0.10987,-0.8799,0.68081,-1.4516,0.4844,1.9985
0.14968,-0.8347,0.74058,-1.4583,0.45316,1.9943
0.18206,-0.75601,0.77762,-1.4803,0.41791,1.9893
0.20708,-0.64526,0.78979,-1.5179,0.37797,1.9835
0.22565,-0.5067,0.77573,-1.5703,0.33372,1.9768
0.19913,-0.44989,0.74345,-1.5758,0.3308,1.9763
0.1734,-0.39317,0.71018,-1.5833,0.32702,1.9757
0.14843,-0.33701,0.67623,-1.5922,0.32262,1.9749
0.074891,-0.29927,0.6333,-1.4862,0.21447,1.9616
0.053696,-0.24331,0.59669,-1.4948,0.21181,1.9611
0.026494,-0.066897,0.40223,-0.93312,0.22855,1.5743
0.025834,-0.061749,0.39885,-0.93387,0.22605,1.5739
0.02544,-0.058658,0.39701,-0.93428,0.22463,1.5738
0.025045,-0.055545,0.39517,-0.93469,0.22322,1.5736
0.024096,-0.048182,0.39045,-0.93572,0.21972,1.5731
0.02335,-0.043054,0.3874,-0.93639,0.21743,1.5728
0.023061,-0.040313,0.38573,-0.93675,0.21616,1.5726
0.022709,-0.037423,0.38394,-0.93713,0.21483,1.5725
0.022088,-0.033892,0.38145,-0.93766,0.21313,1.5722
0.021543,-0.030555,0.37931,-0.93812,0.21161,1.572
0.021006,-0.027288,0.3773,-0.93855,0.21017,1.5718
0.02051,-0.024056,0.37522,-0.93899,0.20869,1.5716
0.020009,-0.020817,0.37321,-0.93942,0.20725,1.5714
0.019637,-0.017835,0.37141,-0.9398,0.20591,1.5712
0.019177,-0.014685,0.36946,-0.94021,0.20451,1.571
0.018539,-0.011133,0.3672,-0.94068,0.20294,1.5708
0.018098,-0.007949,0.3651,-0.94111,0.20147,1.5706
0.017613,-0.0047033,0.36315,-0.94152,0.20006,1.5704
0.017164,-0.0015154,0.36124,-0.94191,0.19868,1.5702
0.016731,0.0016708,0.35921,-0.94232,0.19724,1.57
0.016211,0.0050615,0.35701,-0.94277,0.19572,1.5698
0.015712,0.0083843,0.35496,-0.94318,0.19428,1.5696
0.01526,0.011626,0.35297,-0.94359,0.19286,1.5694
0.0148,0.014892,0.35073,-0.94402,0.19135,1.5692
0.014359,0.018206,0.34887,-0.94441,0.18998,1.569
0.013833,0.021652,0.34669,-0.94484,0.18847,1.5688
0.013296,0.025172,0.34444,-0.94528,0.18693,1.5686
0.012959,0.028265,0.3425,-0.94566,0.18555,1.5684
0.012482,0.031671,0.34042,-0.94607,0.1841,1.5682
0.011844,0.035482,0.33804,-0.94654,0.18248,1.568
0.011488,0.038612,0.33592,-0.94693,0.18104,1.5678
0.010938,0.042225,0.33356,-0.94738,0.17946,1.5676
0.010321,0.046067,0.33123,-0.94784,0.17787,1.5673
0.0097503,0.049839,0.32894,-0.94828,0.1763,1.5671
0.0091887,0.053563,0.32656,-0.94873,0.1747,1.5669
0.0085785,0.057456,0.32417,-0.94919,0.17308,1.5666
0.02365,0.10542,0.20843,-0.58214,0.33314,1.2234
0.023343,0.10941,0.20647,-0.58259,0.33081,1.2232
0.023081,0.11251,0.20487,-0.58296,0.32897,1.223
0.022737,0.11576,0.2031,-0.58337,0.327,1.2227
0.02163,0.12389,0.19874,-0.58441,0.32217,1.2222
0.02109,0.13838,0.18822,-0.58463,0.32151,1.222
0.020656,0.15404,0.17644,-0.58487,0.32077,1.2217
0.020198,0.16971,0.16455,-0.58511,0.32003,1.2215
0.019707,0.18553,0.15254,-0.58536,0.31928,1.2213
0.019231,0.20143,0.14007,-0.58561,0.31851,1.221
0.018852,0.21696,0.12803,-0.58586,0.31776,1.2208
0.018327,0.23308,0.1151,-0.58612,0.31697,1.2205
0.016635,0.24689,0.10684,-0.58792,0.30825,1.2195
0.014813,0.26073,0.098745,-0.58969,0.29973,1.2186
0.012969,0.27463,0.090451,-0.59146,0.29117,1.2176
0.011446,0.28778,0.08223,-0.59313,0.28288,1.2166
0.0098844,0.30105,0.073874,-0.59481,0.27457,1.2157
0.0082769,0.31456,0.065142,-0.59652,0.26605,1.2147
0.0064058,0.32896,0.056286,-0.59826,0.25736,1.2137
0.0074382,0.33242,0.078449,-0.78102,0.20937,1.4328
0.0058569,0.34776,0.066452,-0.7828,0.20433,1.431
0.0061573,0.35117,0.089803,-1.0406,0.16552,1.6808
0.0031531,0.36389,0.087951,-1.1419,0.14803,1.7802
0.0011206,0.37749,0.076273,-1.1438,0.14209,1.7792
-0.0021794,0.38679,0.080856,-1.3718,0.12117,2.023
-0.0042788,0.40292,0.066072,-1.374,0.11608,2.0218
-0.0096784,0.41356,0.062402,-1.5276,0.097279,2.1799
-0.010939,0.42873,0.047832,-1.5295,0.093853,2.1788
-0.011252,0.44258,0.043215,-1.7879,0.094395,2.4521
-0.011965,0.45814,0.027587,-1.79,0.093244,2.451
-0.011763,0.47457,0.0088875,-1.7514,0.09308,2.4192
-0.011874,0.49046,-0.0064795,-1.7655,0.092231,2.4144
