0.019556,-0.18253,0.13333
0.019045,-0.19192,0.12833
0.019454,-0.1848,0.088496
0.056256,-0.18175,0.08357
0.056813,-0.17129,0.080412
0.025455,-0.17017,0.080068
0.0474,-0.17168,0.079841
0.025155,-0.1745,0.079901
0.032988,-0.17497,0.079954
0.048849,-0.17618,0.080216
0.03879,-0.17849,0.081087
0.04232,-0.17983,0.081914
0.025244,-0.18164,0.083379
0.038919,-0.18131,0.083083
0.025984,-0.18242,0.084198
0.035751,-0.18272,0.084552
0.054403,-0.18319,0.085199
0.050019,-0.18416,0.08691
0.038402,-0.19266,0.10513
0.024434,-0.19539,0.11096
0.052051,-0.18724,0.093504
0.041906,-0.194,0.10799
0.043729,-0.19406,0.10812
0.055586,-0.19152,0.10268
0.027318,-0.19525,0.11068
0.033698,-0.19337,0.10665
0.044839,-0.19021,0.09986
0.036006,-0.19511,0.11037
0.055055,-0.18777,0.09463
0.045779,-0.19403,0.10805
0.027443,-0.19349,0.1069
0.029995,-0.19136,0.10234
0.023317,-0.19184,0.10336
0.029752,-0.19257,0.10493
0.040413,-0.18429,0.087171
0.030257,-0.18485,0.088373
0.044268,-0.18702,0.093032
0.046752,-0.18594,0.090717
0.032991,-0.18468,0.088
0.042306,-0.18436,0.087312
0.023512,-0.19293,0.1057
0.030987,-0.1893,0.097913
0.050413,-0.19083,0.12949
0.026361,-0.19172,0.12898
0.026993,-0.1923,0.12862
0.027121,-0.19329,0.12784
0.054521,-0.19482,0.12625
0.047077,-0.19497,0.12608
0.026821,-0.1952,0.12573
0.052054,-0.19616,0.12424
0.023485,-0.19671,0.12302
0.022619,-0.19717,0.1216
0.021235,-0.19728,0.12118
0.029117,-0.19738,0.12068
0.029039,-0.19745,0.11994
0.042093,-0.19751,0.11725
0.052329,-0.19736,0.11612
0.054918,-0.19706,0.1149
0.020496,-0.19693,0.11454
0.048652,-0.1798,0.13468
0.032747,-0.17966,0.13474
0.053524,-0.18074,0.13424
0.028166,-0.18053,0.13433
0.053547,-0.18891,0.13043
0.021437,-0.18935,0.13022
0.022083,-0.18329,0.13305
0.039093,-0.1882,0.13076
0.027336,-0.18996,0.12994
0.030154,-0.18988,0.12997
0.03116,-0.18333,0.13303
0.05635,-0.17984,0.13456
0.056956,-0.18162,0.13043
0.056956,-0.15997,0.08844
0.056956,-0.16161,0.088843
0.056956,-0.19333,0.12384
0.056956,-0.18971,0.10654
0.056956,-0.18499,0.094883
0.056956,-0.18067,0.08569
0.056777,-0.16157,0.084284
0.056051,-0.16465,0.08235
0.05316,-0.16088,0.08408
0.044997,-0.16285,0.083162
0.045657,-0.16654,0.081444
0.028094,-0.16568,0.081846
0.045487,-0.16087,0.084085
0.044969,-0.15766,0.085584
0.028929,-0.16034,0.084332
0.043035,-0.15888,0.085016
0.034053,-0.15701,0.085887
0.029663,-0.159,0.084958
0.019167,-0.16587,0.082073
0.018857,-0.18722,0.10308
0.018856,-0.17649,0.083608
0.018856,-0.1648,0.08424
0.018856,-0.18319,0.092347
0.018856,-0.19161,0.11073
0.018856,-0.19367,0.11468
0.01901,-0.16729,0.087535
0.044841,-0.16631,0.088555
0.052085,-0.16274,0.090222
0.033914,-0.16099,0.091039
0.047997,-0.16225,0.090451
0.053944,-0.16843,0.087568
0.035918,-0.16757,0.08797
0.033176,-0.16736,0.088066
0.052004,-0.17123,0.086263
0.021776,-0.16568,0.088851
0.028204,-0.16833,0.087612
0.042179,-0.17894,0.088042
0.044396,-0.17871,0.087746
0.020981,-0.17755,0.086703
0.042352,-0.17711,0.086407
0.043184,-0.17678,0.086249
0.034725,-0.17564,0.085802
0.051152,-0.17453,0.085624
0.054787,-0.17286,0.085695
0.026152,-0.17226,0.085884
0.056641,-0.18913,0.1089
0.056796,-0.18705,0.10391
0.030035,-0.18162,0.09347
0.023635,-0.1807,0.091485
0.047678,-0.18451,0.099653
0.05316,-0.18099,0.092114
0.051948,-0.18057,0.091221
0.045762,-0.18248,0.095316
0.054283,-0.19049,0.11248
0.028606,-0.18156,0.093334
